date,name,amount,status,category,parent category,excluded,tags,type,account,account mask,note,recurring,merchant,card_used,best_card,best_rate,points_earned,optimal_used,optimal_points,missed_points
2024-12-08,Strangelove's,35.84,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Strangelove's,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,107.52,True,107.52,0.0
2024-12-07,Uber,17.63,posted,Ubers/Septa,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Uber,Chase Sapphire,"Chase Sapphire, CitiÂ®/AAdvantageÂ® Platinum SelectÂ® World Elite MastercardÂ®",2.0,35.26,True,35.26,0.0
2024-12-07,Rybread Inc,45.51,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Rybread Inc,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,136.53,True,136.53,0.0
2024-12-06,The Black Sheep Pub,18.0,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,The Black Sheep Pub,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,54.0,True,54.0,0.0
2024-12-06,Sampan,27.1,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Sampan,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,81.3,True,81.3,0.0
2024-12-06,Fado Irish Pub - Phi,18.82,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Fado Irish Pub - Phi,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,56.46,True,56.46,0.0
2024-12-06,Honeygrow,12.02,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Honeygrow,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,36.06,True,36.06,0.0
2024-12-06,Petes Famous Pizza,34.42,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Petes Famous Pizza,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,103.26,True,103.26,0.0
2024-12-06,Uber,9.17,posted,Ubers/Septa,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Uber,Chase Sapphire,"Chase Sapphire, CitiÂ®/AAdvantageÂ® Platinum SelectÂ® World Elite MastercardÂ®",2.0,18.34,True,18.34,0.0
2024-12-05,Christmas Village In,21.0,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Christmas Village In,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,63.0,True,63.0,0.0
2024-12-05,Christmas Village In,17.25,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Christmas Village In,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,51.75,True,51.75,0.0
2024-12-05,Amazon.com,90.23,posted,Shops,Guilt Free Spending,False,,regular,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,9985.0,,,Amazon.com,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,Freedom Unlimited,1.5,90.23,False,135.34,45.11
2024-12-05,Progressive *insurance,1116.0,posted,Insurance,Standard of Living,False,,regular,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,9985.0,,,Progressive *insurance,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,Freedom Unlimited,1.5,1116.0,False,1674.0,558.0
2024-12-05,Schmear It - 12th,21.68,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,9985.0,,,Schmear It - 12th,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,43.36,False,65.04,21.68
2024-12-04,Amazon.com*zl9b32ha1,3.58,posted,Shops,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Amazon.com*zl9b32ha1,Chase Sapphire,Freedom Unlimited,1.5,3.58,False,5.37,1.79
2024-12-04,Parking 05941-main&lev,8.0,posted,Car/Gas,Standard of Living,False,,regular,Chase Sapphire,6143.0,,,Parking 05941-main&lev,Chase Sapphire,CitiÂ®/AAdvantageÂ® Platinum SelectÂ® World Elite MastercardÂ®,2.0,8.0,False,16.0,8.0
2024-12-04,Amazon.com*zl26c02c2,48.53,posted,Shops,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Amazon.com*zl26c02c2,Chase Sapphire,Freedom Unlimited,1.5,48.53,False,72.8,24.27
2024-12-04,Merck Wp 53 Cafe,1.66,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Merck Wp 53 Cafe,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,4.98,True,4.98,0.0
2024-12-04,Merck Wp 53 Cafe,6.86,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Merck Wp 53 Cafe,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,20.58,True,20.58,0.0
2024-12-04,Netflix,16.42,posted,Subscriptions,Standard of Living,False,,regular,Chase Sapphire,6143.0,,Netflix,Netflix,Chase Sapphire,Freedom Unlimited,1.5,16.42,False,24.63,8.21
2024-12-04,Merck Wp 37 Cart,3.49,posted,,,True,,internal transfer,Chase Sapphire,6143.0,,,Merck Wp 37 Cart,Chase Sapphire,Unmatched,1.0,3.49,False,3.49,0.0
2024-12-04,Fado Irish Pub - Phi,10.9,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Fado Irish Pub - Phi,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,32.7,True,32.7,0.0
2024-12-04,Parkmobile-10,4.82,posted,Car/Gas,Standard of Living,False,,regular,Freedom Flex,2429.0,,,Parkmobile-10,Freedom Flex,CitiÂ®/AAdvantageÂ® Platinum SelectÂ® World Elite MastercardÂ®,2.0,4.82,False,9.64,4.82
2024-12-03,Acme,8.39,posted,Groceries,Standard of Living,False,,regular,Chase Sapphire,6143.0,,,Acme,Chase Sapphire,Freedom Unlimited,1.5,8.39,False,12.58,4.19
2024-12-03,Septa,2.5,posted,Ubers/Septa,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Septa,Chase Sapphire,"Chase Sapphire, CitiÂ®/AAdvantageÂ® Platinum SelectÂ® World Elite MastercardÂ®",2.0,5.0,True,5.0,0.0
2024-12-02,Honeygrow,15.42,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Honeygrow,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,46.26,True,46.26,0.0
2024-12-02,Varga Bar,59.5,posted,Bars & Nightlife,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Varga Bar,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,178.5,True,178.5,0.0
2024-12-02,Amazon Mktpl,104.41,posted,Shops,Guilt Free Spending,False,,regular,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,9985.0,,,Amazon Mktpl,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,Freedom Unlimited,1.5,104.41,False,156.62,52.21
2024-12-02,Wawa,38.56,posted,Car/Gas,Standard of Living,False,,regular,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,9985.0,,,Wawa,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,CitiÂ®/AAdvantageÂ® Platinum SelectÂ® World Elite MastercardÂ®,2.0,77.12,True,77.12,0.0
2024-12-02,T.j. Maxx,49.98,posted,Clothing,Guilt Free Spending,False,,regular,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,9985.0,,,T.j. Maxx,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,Freedom Unlimited,1.5,49.98,False,74.97,24.99
2024-12-01,Talula S Garden,13.34,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Talula S Garden,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,40.02,True,40.02,0.0
2024-12-01,J.crew,210.8,posted,Clothing,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,J.crew,Chase Sapphire,Freedom Unlimited,1.5,210.8,False,316.2,105.4
2024-12-01,Br Factory Us,47.0,posted,Clothing,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Br Factory Us,Chase Sapphire,Freedom Unlimited,1.5,47.0,False,70.5,23.5
2024-12-01,Uniqlo Usa Llc Uniqlo_us,80.61,posted,Clothing,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Uniqlo Usa Llc Uniqlo_us,Chase Sapphire,Freedom Unlimited,1.5,80.61,False,120.92,40.31
2024-12-01,Gsuite_sportsd,7.63,posted,Subscriptions,Standard of Living,False,,regular,Chase Sapphire,6143.0,,,Gsuite_sportsd,Chase Sapphire,Freedom Unlimited,1.5,7.63,False,11.44,3.81
2024-12-01,Cafe Walnut,14.6,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Cafe Walnut,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,43.8,True,43.8,0.0
2024-12-01,Parkmobile-10,6.4,posted,Car/Gas,Standard of Living,False,,regular,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,9985.0,,,Parkmobile-10,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,CitiÂ®/AAdvantageÂ® Platinum SelectÂ® World Elite MastercardÂ®,2.0,12.8,True,12.8,0.0
2024-11-30,Cafe Walnut,6.6,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Cafe Walnut,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,19.8,True,19.8,0.0
2024-11-30,Talula's Daily,6.21,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Talula's Daily,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,18.63,True,18.63,0.0
2024-11-30,Act*motiv Sports Us,97.1,posted,Recreation,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Act*motiv Sports Us,Chase Sapphire,Freedom Unlimited,1.5,97.1,False,145.65,48.55
2024-11-30,"Online Payment, Thank You",-39.57,posted,,,True,,internal transfer,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,9985.0,,,"Online Payment, Thank You",Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,Unmatched,1.0,-39.57,False,-39.57,0.0
2024-11-30,Merchant Offers Credit,-5.0,posted,,,True,,internal transfer,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,9985.0,,,Merchant Offers Credit,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,Unmatched,1.0,-5.0,False,-5.0,0.0
2024-11-30,Amazon Mktpl,13.76,posted,Shops,Guilt Free Spending,False,,regular,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,9985.0,,,Amazon Mktpl,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,Freedom Unlimited,1.5,13.76,False,20.64,6.88
2024-11-29,Amazon.com*z39ab5up2,31.59,posted,Shops,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Amazon.com*z39ab5up2,Chase Sapphire,Freedom Unlimited,1.5,31.59,False,47.38,15.79
2024-11-29,Sligo,23.0,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Sligo,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,69.0,True,69.0,0.0
2024-11-29,Youtube Tv,77.37,posted,Subscriptions,Standard of Living,False,,regular,Freedom Flex,2429.0,,Youtube Tv,Youtube Tv,Freedom Flex,Freedom Unlimited,1.5,77.37,False,116.06,38.69
2024-11-28,Amazon Mktpl,44.44,posted,Shops,Guilt Free Spending,False,,regular,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,9985.0,,,Amazon Mktpl,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,Freedom Unlimited,1.5,44.44,False,66.66,22.22
2024-11-28,Frg*nflshop.com,97.98,posted,Shops,Guilt Free Spending,False,,regular,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,9985.0,,,Frg*nflshop.com,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,Freedom Unlimited,1.5,97.98,False,146.97,48.99
2024-11-27,Payment Thank You-mobile,-201.36,posted,,,True,,internal transfer,Chase Sapphire,6143.0,,,Payment Thank You-mobile,Chase Sapphire,Unmatched,1.0,-201.36,False,-201.36,0.0
2024-11-26,Septa Od6m34piwa9j,2.0,posted,Ubers/Septa,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Septa Od6m34piwa9j,Chase Sapphire,"Chase Sapphire, CitiÂ®/AAdvantageÂ® Platinum SelectÂ® World Elite MastercardÂ®",2.0,4.0,True,4.0,0.0
2024-11-26,Southport Plaza Corp,16.2,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Southport Plaza Corp,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,48.6,True,48.6,0.0
2024-11-26,Keystone Floor Works,28.08,posted,Shops,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Keystone Floor Works,Chase Sapphire,Freedom Unlimited,1.5,28.08,False,42.12,14.04
2024-11-26,Schmear It - 12th St,5.59,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Schmear It - 12th St,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,16.77,True,16.77,0.0
2024-11-26,Target,13.98,posted,Groceries,Standard of Living,False,,regular,Chase Sapphire,6143.0,,,Target,Chase Sapphire,Freedom Unlimited,1.5,13.98,False,20.97,6.99
2024-11-25,Amazon.com*z34ii4t70,31.74,posted,Shops,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Amazon.com*z34ii4t70,Chase Sapphire,Freedom Unlimited,1.5,31.74,False,47.61,15.87
2024-11-25,Jiggy Coffee,5.94,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Jiggy Coffee,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,17.82,True,17.82,0.0
2024-11-25,Amazon Mktpl*zy1281hx3,13.56,posted,Shops,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Amazon Mktpl*zy1281hx3,Chase Sapphire,Freedom Unlimited,1.5,13.56,False,20.34,6.78
2024-11-25,Honeybee,5.99,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Honeybee,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,17.97,True,17.97,0.0
2024-11-24,Mccrossen`s Tavern,55.34,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Mccrossen`s Tavern,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,166.02,True,166.02,0.0
2024-11-24,Uber,11.9,posted,Ubers/Septa,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Uber,Chase Sapphire,"Chase Sapphire, CitiÂ®/AAdvantageÂ® Platinum SelectÂ® World Elite MastercardÂ®",2.0,23.8,True,23.8,0.0
2024-11-24,"Cosmic Cafe, Ciderhou",8.0,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,"Cosmic Cafe, Ciderhou",Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,24.0,True,24.0,0.0
2024-11-24,Sunoco,31.57,posted,Car/Gas,Standard of Living,False,,regular,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,9985.0,,,Sunoco,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,CitiÂ®/AAdvantageÂ® Platinum SelectÂ® World Elite MastercardÂ®,2.0,63.14,True,63.14,0.0
2024-11-23,La Sera Italiana,61.79,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,La Sera Italiana,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,185.37,True,185.37,0.0
2024-11-23,T.j. Maxx,10.79,posted,Clothing,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,T.j. Maxx,Chase Sapphire,Freedom Unlimited,1.5,10.79,False,16.18,5.39
2024-11-23,Wawa,8.73,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Wawa,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,26.19,True,26.19,0.0
2024-11-22,Sp Philly-mara-store,7.55,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Sp Philly-mara-store,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,22.65,True,22.65,0.0
2024-11-21,Halal King Gyro,8.0,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,9985.0,,,Halal King Gyro,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,16.0,False,24.0,8.0
2024-11-20,Cvs,24.13,posted,Personal Care,Standard of Living,False,,regular,Chase Sapphire,6143.0,,,Cvs,Chase Sapphire,Unmatched,1.0,24.13,False,24.13,0.0
2024-11-20,Amazon.com*8r6q41cs3,4.42,posted,Shops,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Amazon.com*8r6q41cs3,Chase Sapphire,Freedom Unlimited,1.5,4.42,False,6.63,2.21
2024-11-20,Merck Wp 53 Cafe,3.87,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Merck Wp 53 Cafe,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,11.61,True,11.61,0.0
2024-11-20,Tenth Street Hardware,8.2,posted,Home Improvement,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Tenth Street Hardware,Chase Sapphire,Unmatched,1.0,8.2,False,8.2,0.0
2024-11-19,Schmear It - 12th St,5.59,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Schmear It - 12th St,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,16.77,True,16.77,0.0
2024-11-19,Acme,14.08,posted,Groceries,Standard of Living,False,,regular,Chase Sapphire,6143.0,,,Acme,Chase Sapphire,Freedom Unlimited,1.5,14.08,False,21.12,7.04
2024-11-19,Apple.com-bill,2.99,posted,Subscriptions,Standard of Living,False,,regular,Chase Sapphire,6143.0,,Apple Storage,Apple.com-bill,Chase Sapphire,Chase Sapphire,3.0,8.97,True,8.97,0.0
2024-11-18,Honeygrow,12.02,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Honeygrow,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,36.06,True,36.06,0.0
2024-11-17,Fitness Your Way,29.0,posted,Gym,Standard of Living,False,,regular,Chase Sapphire,6143.0,,Fitness Your Way,Fitness Your Way,Chase Sapphire,Freedom Unlimited,1.5,29.0,False,43.5,14.5
2024-11-17,Payment Thank You-mobile,-3827.24,posted,,,True,,internal transfer,Chase Sapphire,6143.0,,,Payment Thank You-mobile,Chase Sapphire,Unmatched,1.0,-3827.24,False,-3827.24,0.0
2024-11-17,Trader Joe's,63.93,posted,Groceries,Standard of Living,False,,regular,Chase Sapphire,6143.0,,,Trader Joe's,Chase Sapphire,Freedom Unlimited,1.5,63.93,False,95.9,31.97
2024-11-16,Whole Foods,30.35,posted,Groceries,Standard of Living,False,,regular,Chase Sapphire,6143.0,,,Whole Foods,Chase Sapphire,Freedom Unlimited,1.5,30.35,False,45.53,15.18
2024-11-16,Isgro Pastries,21.0,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Isgro Pastries,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,63.0,True,63.0,0.0
2024-11-16,Wine And Spirits,16.83,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Wine And Spirits,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,50.49,True,50.49,0.0
2024-11-15,Kamal's Middle Eastern S,18.98,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Kamal's Middle Eastern S,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,56.94,True,56.94,0.0
2024-11-15,Habitat Restaurant Gr,8.5,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Habitat Restaurant Gr,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,25.5,True,25.5,0.0
2024-11-15,"Online Payment, Thank You",-542.07,posted,,,True,,internal transfer,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,9985.0,,,"Online Payment, Thank You",Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,Unmatched,1.0,-542.07,False,-542.07,0.0
2024-11-14,Merck Wp 75 Cafe,8.72,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Merck Wp 75 Cafe,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,26.16,True,26.16,0.0
2024-11-14,Pmusa 281018 Lower Mer,0.75,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Pmusa 281018 Lower Mer,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,2.25,True,2.25,0.0
2024-11-13,Schmear It - 12th St,4.86,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Schmear It - 12th St,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,14.58,True,14.58,0.0
2024-11-13,Honeygrow,12.02,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Honeygrow,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,36.06,True,36.06,0.0
2024-11-13,Ea Inc,6.35,posted,Shops,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Ea Inc,Chase Sapphire,Freedom Unlimited,1.5,6.35,False,9.52,3.17
2024-11-12,Amazon Mktpl*n46199do3,14.83,posted,Shops,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Amazon Mktpl*n46199do3,Chase Sapphire,Freedom Unlimited,1.5,14.83,False,22.24,7.41
2024-11-12,Acme,25.98,posted,Groceries,Standard of Living,False,,regular,Chase Sapphire,6143.0,,,Acme,Chase Sapphire,Freedom Unlimited,1.5,25.98,False,38.97,12.99
2024-11-12,Payment Thank You-mobile,-182.82,posted,,,True,,internal transfer,Freedom Flex,2429.0,,,Payment Thank You-mobile,Freedom Flex,Unmatched,1.0,-182.82,False,-182.82,0.0
2024-11-11,Good Karma Cafe,11.0,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Good Karma Cafe,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,33.0,True,33.0,0.0
2024-11-11,Acme,27.06,posted,Groceries,Standard of Living,False,,regular,Chase Sapphire,6143.0,,,Acme,Chase Sapphire,Freedom Unlimited,1.5,27.06,False,40.59,13.53
2024-11-11,Offer:marathon Pay-at,-0.64,posted,Car/Gas,Standard of Living,False,,regular,Freedom Flex,2429.0,,,Offer:marathon Pay-at,Freedom Flex,CitiÂ®/AAdvantageÂ® Platinum SelectÂ® World Elite MastercardÂ®,2.0,-0.64,False,-1.28,0.0
2024-11-10,Jezabel's,16.0,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Jezabel's,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,48.0,True,48.0,0.0
2024-11-10,Wild Flour Bakery,7.0,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Wild Flour Bakery,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,21.0,True,21.0,0.0
2024-11-10,Three Springs Fruit F,2.5,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Three Springs Fruit F,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,7.5,True,7.5,0.0
2024-11-09,The Black Taxi,24.88,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,The Black Taxi,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,74.64,True,74.64,0.0
