"date","name","amount","status","category","parent category","excluded","tags","type","account","account mask","note","recurring"
"2024-04-15","Jubala Coffee",5.52,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2024-04-15","Yard House",9.11,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2024-04-15","Usaa Federal Savings Bank",-200,"posted","",,true,,"internal transfer","360 Performance Savings","9870",,""
"2024-04-14","Intuit *qbooks Online",47.7,"posted","Sports Data Now",,true,,"regular","Ink Business Unlimited SM","2052",,""
"2024-04-14","Jetblue",40,"posted","Travel & Vacation",,true,,"regular","Chase Sapphire","6143",,""
"2024-04-14","Yard House",29.32,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2024-04-14","Anthony O'neill ""pub""",-20,"posted","",,true,,"regular","Personal Profile",,,""
"2024-04-14","Standard Transfer To Usaa Federal Savings Bank Personal Checking (••6726)",33,"posted","",,true,,"regular","Personal Profile",,,""
"2024-04-13","Acodei Qbo Sync",9,"posted","Sports Data Now",,true,,"regular","Ink Business Unlimited SM","2052",,""
"2024-04-13","Lyft",11.91,"posted","Ubers/Septa","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2024-04-13","The Black Taxi",17.08,"posted","Ubers/Septa","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2024-04-13","Hilltown Tavern Fair",39.39,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2024-04-13","Uber",12.99,"posted","Ubers/Septa","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2024-04-13","Danny Conlon ""wrecked ⛳️🏌️""",20,"posted","",,true,,"regular","Personal Profile",,,""
"2024-04-13","Connor Kilcoyne ""augusta""",52,"posted","",,true,,"regular","Personal Profile",,,""
"2024-04-12","Mailchimp",13.78,"posted","Sports Data Now",,true,,"regular","Ink Business Unlimited SM","2052",,""
"2024-04-12","Camden County",10,"posted","Recreation","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2024-04-12","Amazon",34.65,"posted","Shops","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2024-04-12","Dsw Towne Place At Garden",58.99,"posted","Shops","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2024-04-11","Merck Wp 53 Cafe",4.12,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2024-04-11","Merck Wp 37 Cart",1.2,"posted","",,true,,"internal transfer","Chase Sapphire","6143",,""
"2024-04-10","Merck Wp 53 Cafe",1.44,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2024-04-10","Merck Wp 53 Cafe",8.4,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2024-04-10","Marathon",41.5,"posted","Car/Gas","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2024-04-10","Austin Dugan ""march Madness""",-10,"posted","",,true,,"regular","Personal Profile",,,""
"2024-04-09","Pgwpay Utility",82.51,"posted","Rent/Utilities","Standard of Living",false,,"regular","Usaa Classic Checking","6726",,""
"2024-04-09","Amazon",2.47,"posted","Shops","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2024-04-09","Van Leeuwen Ice Cream",6.97,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2024-04-09","Amazon.com*o51417z33",10.06,"posted","Shops","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2024-04-09","Schmear It - 12th St",5.35,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2024-04-09","Olo 118 Honeygrow",12.02,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2024-04-09","Justin Bradley ""all Gas No Breaks... (gas Bill)""",-27.5,"posted","",,true,,"regular","Personal Profile",,,""
"2024-04-08","Venmo",29.7,"posted","",,true,,"internal transfer","Usaa Classic Checking","6726",,""
"2024-04-08","Apple Cash Bank Xfer Andrew Briglia",-48.5,"posted","",,true,,"internal transfer","Usaa Classic Checking","6726",,""
"2024-04-08","Venmo",27.67,"posted","",,true,,"internal transfer","Usaa Classic Checking","6726",,""
"2024-04-08","Venmo",-115.65,"posted","",,true,,"internal transfer","Usaa Classic Checking","6726",,""
"2024-04-08","Danny Conlon ""all Gas No Breaks... (gas Bill)""",-27.5,"posted","",,true,,"regular","Personal Profile",,,""
"2024-04-07","Trader Joe's",58.73,"posted","Groceries","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2024-04-07","Standard Transfer To Usaa Federal Savings Bank Personal Checking (••6726)",115.65,"posted","",,true,,"regular","Personal Profile",,,""
"2024-04-07","Danny Conlon ""peco""",27.67,"posted","",,true,,"regular","Personal Profile",,,""
"2024-04-07","Connor Kilcoyne ""misconduct""",29.7,"posted","",,true,,"regular","Personal Profile",,,""
"2024-04-07","Venmo",-11,"posted","",,true,,"regular","Personal Profile",,,""
"2024-04-06","Chois Beer Shop",15.13,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2024-04-06","Uniqlo Usa Llc",89.7,"posted","Clothing","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2024-04-06","Br Factory Us",133.4,"posted","Clothing","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2024-04-05","Contribution",-325.76,"posted","",,true,,"internal transfer","Merck U.s. Savings Plan","74821",,""
"2024-04-05","Ymca",43,"posted","Gym","Standard of Living",false,,"regular","Chase Sapphire","6143",,"Ymca"
"2024-04-05","Amazon",40.26,"posted","Shops","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2024-04-04","Merck Sharp And Direct Dep",-2069.04,"posted","",,true,,"income","Usaa Classic Checking","6726",,""
"2024-04-04","Chatgpt Subscription",21.2,"posted","Sports Data Now",,true,,"regular","Ink Business Unlimited SM","2052",,"ChatGPT"
"2024-04-04","Netflix",16.42,"posted","Subscriptions","Standard of Living",false,,"regular","Chase Sapphire","6143",,"Netflix"
"2024-04-03","Merck Wp 53 Cafe",6.09,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2024-04-03","Merck Wp 53 Cafe",1.87,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2024-04-03","Dd Doordash Shakeshac",12.79,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2024-04-02","Capital One",1500,"posted","",,true,,"internal transfer","Usaa Classic Checking","6726",,""
"2024-04-02","Schwab Brokerage Moneylink",1500,"posted","",,true,,"internal transfer","Usaa Classic Checking","6726",,""
"2024-04-02","Sports Data Now",-17.98,"posted","",,true,,"income","Usaa Classic Checking","6726",,""
"2024-04-02","Paypal",1178.93,"posted","Rent/Utilities","Standard of Living",false,,"regular","Usaa Classic Checking","6726",,"Paypal"
"2024-04-02","Payroll Orig Desc Date:240402 Co Entry Descr:payroll Sec:ccd Trace#::240402 Ind Ind Name:sports Data Now Trn: Tc",29.2,"posted","Sports Data Now",,true,,"regular","SDN BIZ CHECKING","1996",,""
"2024-04-02","Payroll Orig Desc Date:240402 Co Entry Descr:payroll Sec:ccd Trace#::240402 Ind Ind Name:sports Data Now Trn: Tc",17.98,"posted","Sports Data Now",,true,,"regular","SDN BIZ CHECKING","1996",,""
"2024-04-02","Payroll Orig Desc Date:240402 Co Entry Descr:payroll Sec:ccd Trace#::240402 Ind Ind Name:sports Data Now Trn: Tc",95.05,"posted","Sports Data Now",,true,,"regular","SDN BIZ CHECKING","1996",,""
"2024-04-02","Payroll Orig Desc Date:240402 Co Entry Descr:payroll Sec:ccd Trace#::240402 Ind Ind Name:sports Data Now Trn: Tc",48.28,"posted","Sports Data Now",,true,,"regular","SDN BIZ CHECKING","1996",,""
"2024-04-02","Payroll Orig Desc Date:240402 Co Entry Descr:payroll Sec:ccd Trace#::240402 Ind Ind Name:sports Data Now Trn: Tc",180.13,"posted","Sports Data Now",,true,,"regular","SDN BIZ CHECKING","1996",,""
"2024-04-02","Payroll Orig Desc Date:240402 Co Entry Descr:payroll Sec:ccd Trace#::240402 Ind Ind Name:sports Data Now Trn: Tc",300,"posted","Sports Data Now",,true,,"regular","SDN BIZ CHECKING","1996",,""
"2024-04-02","Justin Bradley ""wooder Bill 💦""",-23.31,"posted","",,true,,"regular","Personal Profile",,,""
"2024-04-02","Justin Bradley ""youtube Tv""",-19.34,"posted","",,true,,"regular","Personal Profile",,,""
"2024-04-01","Venmo",23,"posted","",,true,,"internal transfer","Usaa Classic Checking","6726",,""
"2024-04-01","Gsuite_sportsd",32.61,"posted","Subscriptions","Standard of Living",false,,"regular","Ink Business Unlimited SM","2052",,""
"2024-04-01","Stripe Orig Desc Date: Co Entry Descr:transfer Sec:ccd Trace#::240401 Ind-e0p1z9o6l4k6 Ind Name:sports Data Now Trn: Tc",-1931.44,"posted","",,true,,"internal transfer","SDN BIZ CHECKING","1996",,""
"2024-04-01","Zelle Payment To Jordi",100,"posted","",,true,,"internal transfer","SDN BIZ CHECKING","1996",,""
"2024-04-01","Refrag Llc Refrag",7.56,"posted","Shops","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2024-04-01","Target",40.51,"posted","Groceries","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2024-04-01","Usaa Federal Savings Bank",-1500,"posted","",,true,,"internal transfer","360 Performance Savings","9870",,""
"2024-04-01","Danny Conlon ""wooder Bill 💦""",-23.31,"posted","",,true,,"regular","Personal Profile",,,""
"2024-03-31","Monthly Interest Paid",-6.7,"posted","",,true,,"income","360 Performance Savings","9870",,""
"2024-03-31","Danny Conlon ""youtube Tv""",-19.35,"posted","",,true,,"regular","Personal Profile",,,""
"2024-03-30","B And T Adventures Co",6,"posted","Recreation","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2024-03-30","Rowhome Coffee",16.2,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2024-03-30","Sunoco",25.18,"posted","Car/Gas","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2024-03-30","Pjw - Downingtown",26.31,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2024-03-30","Connor Kilcoyne ""youtube Tv""",-19.34,"posted","",,true,,"regular","Personal Profile",,,""
"2024-03-30","Claire Boylan ""sidecar 🚗🍻""",23,"posted","",,true,,"regular","Personal Profile",,,""
"2024-03-29","Venmo",-30.62,"posted","",,true,,"internal transfer","Usaa Classic Checking","6726",,""
"2024-03-29","Google Google_youtube",77.37,"posted","Subscriptions","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2024-03-29","19 Degrees Cafe",17.6,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2024-03-28","Schmear It - 12th St",5.35,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2024-03-28","Balance Transfer From @sportsdatanow",-29.34,"posted","",,true,,"regular","Personal Profile",,,""
"2024-03-28","Standard Transfer To Usaa Federal Savings Bank Personal Checking (••6726)",30.62,"posted","",,true,,"regular","Personal Profile",,,""
"2024-03-27","Adobe",13.77,"posted","Sports Data Now",,true,,"regular","Ink Business Unlimited SM","2052",,""
"2024-03-27","Merck Wp 53 Cafe",8.4,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2024-03-27","Merck Wp 53 Cafe",4.25,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2024-03-26","Tax Withheld",0.02,"posted","",,true,,"regular","Usaa Classic Checking","6726",,""
"2024-03-26","Interest Paid",-0.1,"posted","",,true,,"income","Usaa Classic Checking","6726",,""
"2024-03-26","Mailchimp",34.98,"posted","Sports Data Now",,true,,"regular","Ink Business Unlimited SM","2052",,""
"2024-03-25","Schwab Brokerage Moneylink",1000,"posted","",,true,,"internal transfer","Usaa Classic Checking","6726",,""
"2024-03-24","Target",14.35,"posted","Groceries","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2024-03-24","Gerry Makoid ""mir League Fee""",7,"posted","",,true,,"regular","Personal Profile",,,""
"2024-03-23","Chick-fil-a",12.43,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2024-03-23","Maxx Fitness Clubzzexton",10,"posted","Gym","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2024-03-22","Venmo",23.33,"posted","",,true,,"internal transfer","Usaa Classic Checking","6726",,""
"2024-03-22","Contribution",-279.37,"posted","",,true,,"internal transfer","Merck U.s. Savings Plan","74821",,""
"2024-03-21","Schwab Brokerage Moneylink",500,"posted","",,true,,"internal transfer","Usaa Classic Checking","6726",,""
"2024-03-21","Chase Credit Crd",2106.12,"posted","",,true,,"internal transfer","Usaa Classic Checking","6726",,""
"2024-03-21","Capital One",2500,"posted","",,true,,"internal transfer","Usaa Classic Checking","6726",,""
"2024-03-21","Usaa Funds Transfer Db",161.58,"posted","",,true,,"internal transfer","Usaa Classic Checking","6726",,""
"2024-03-21","Venmo",20,"posted","",,true,,"internal transfer","Usaa Classic Checking","6726",,""
"2024-03-21","Merck Sharp And Direct Dep",-2060.18,"posted","",,true,,"income","Usaa Classic Checking","6726",,""
"2024-03-21","Amazon",8.47,"posted","Shops","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2024-03-21","Justin Bradley ""march Wifi""",23.33,"posted","",,true,,"regular","Personal Profile",,,""
"2024-03-20","Capital One N.a. Capitalone",2500,"posted","",,true,,"internal transfer","Usaa Classic Checking","6726",,""
"2024-03-20","Payment Thank You-mobile",-213.57,"posted","",,true,,"internal transfer","Ink Business Unlimited SM","2052",,""
"2024-03-20","Payment To Chase Card",213.57,"posted","",,true,,"internal transfer","SDN BIZ CHECKING","1996",,""
"2024-03-20","Uber",27.96,"posted","Ubers/Septa","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2024-03-20","Payment Thank You-mobile",-2106.12,"posted","",,true,,"internal transfer","Chase Sapphire","6143",,""
"2024-03-20","American Airlines",75.58,"posted","Travel & Vacation",,true,,"regular","Chase Sapphire","6143",,""
"2024-03-20","Lothian Buses Limited",5.09,"posted","Ubers/Septa","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2024-03-20","400136 Marche-6085 Zh Pop",6.66,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2024-03-20","Trader Joe's",95.79,"posted","Groceries","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2024-03-20","Starbucks",15.79,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2024-03-20","Usaa Federal Savings Bank",-2500,"posted","",,true,,"internal transfer","360 Performance Savings","9870",,""
"2024-03-20","Gerry Makoid ""airos March Madness (3x Brackets!)""",60,"posted","",,true,,"regular","Personal Profile",,,""
"2024-03-20","Katelynn Emore ""breakfast!""",20,"posted","",,true,,"regular","Personal Profile",,,""
"2024-03-19","Ms* Alpinegarden-caps",10.15,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2024-03-19","Edinburgh Trams Limited",9.56,"posted","Ubers/Septa","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2024-03-19","Wh Smith Heathrow",5.6,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2024-03-19","Apple.com-bill",2.99,"posted","Subscriptions","Standard of Living",false,,"regular","Chase Sapphire","6143",,"Apple Storage"
"2024-03-19","Tesco Stores",8.54,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2024-03-19","Crown Rivers",11.67,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2024-03-19","Ls Libby Torrie Desig",9.56,"posted","Shops","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2024-03-19","Usaa Federal Savings Bank",-2500,"posted","",,true,,"internal transfer","360 Performance Savings","9870",,""
"2024-03-19","Katelynn Emore ""scotch Whisky Experience!""",30,"posted","",,true,,"regular","Personal Profile",,,""
"2024-03-19","Danny Conlon ""burger & Pint!""",20,"posted","",,true,,"regular","Personal Profile",,,""
"2024-03-18","Usaa Loan Payment",310.3,"posted","Loans","Standard of Living",false,,"regular","Usaa Classic Checking","6726",,""
"2024-03-18","Pgwpay Utility",139.92,"posted","Rent/Utilities","Standard of Living",false,,"regular","Usaa Classic Checking","6726",,""
"2024-03-18","Venmo",150,"posted","",,true,,"internal transfer","Usaa Classic Checking","6726",,""
"2024-03-18","Venmo",98.33,"posted","",,true,,"internal transfer","Usaa Classic Checking","6726",,""
"2024-03-18","Framer.com",20,"posted","Sports Data Now",,true,,"regular","Ink Business Unlimited SM","2052",,""
"2024-03-18","Nandos.co.uk",18.44,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2024-03-18","Ante Coffee",10.34,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2024-03-18","Ben's Cookies",5.62,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2024-03-18","Hanover Tap",20.99,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
